WOD code,NODC code,Platform Name
9387,90SB,PROFESSOR SOMOV
9342,90QM,PROFESSOR VASENTZOV
10385,90RX,PROFESSOR VIZE (Hydrogr.vessel;built 1936;sank 08.1942;Kara Sea data 1936-37)
6596,90VZ,PROFESSOR VIZE (R/V; call sign UPUI; built 1967; IMO6707674) 
6597,90V2,PROFESSOR VODYANITSKIY (R.V; call sign UMQT; built 1976; IMO7406418) 
766,14BS,PROFESSOR W. BESNARD 
6602,90ZB,PROFESSOR ZUBOV (R/V; call sign UMFW; built 1967; IMO6718764)
8111,06PF,PROFILING FLOAT
8114,18FP,PROFILING FLOAT
7731,33PF,PROFILING FLOAT
8110,35FP,PROFILING FLOAT
8113,49FP,PROFILING FLOAT
8491,74PT,PROFILING FLOAT
8555,76PF,PROFILING FLOAT
8492,EUPF,PROFILING FLOAT
6715,90RP,PROGNOZ (USDO)
9359,RUPO,PROGRESS (motor boat)
10545,PAPR,PROGRESS ACE (Call sign HPQI;built 2003;IMO9267687)
7568,90P8,PROMETEY
11249,SIUV,PROMETHEUS LEADER (Cargo s.;call sign 9VHE9;built 2008;IMO9338888)
10333,90XX,PROMYSHLENNIK (Arctic data collected in 1934)
1334,29PR,PROSERPINA
7241,76PC,PROSPERITY CONTAINER 
7130,907A,PROSTOR (F/V; call sign LYFD; built 1982; IMO8225632; Dalryba)
6672,91PR,PROTEA
1047,181B,PROTECTEUR
1885,31O5,PROTECTOR
6823,34PR,PROTECTOR
5899,74PO,PROTECTOR
2448,314T,PROTEUS
7554,90P1,PROTRACTOR (AKA PROTRAK)!
6500,90PH,PROTSION (UJOR)
3209,32P4,PROUD HERITAGE (TB)
2378,312V,PROVIDENCE
7880,35PV,PROVIDENCE
3422,32V6,PROVIDENCE GETTY
970,18PO,PROVIDER
3925,33PW,PROWLER
6752,9013,PROZION
2444,314P,PRUDENTIAL OCEANJET
8956,58DS,PSBJORNEU
9318,90H1,PTR-70
9319,90H2,PTS-231
111,PAD1,PUCCINI (3ECE6)
504,08PD,PUERTO DESEADO
6691,93PS,PUERTO SANTOS
1111,24AH,PUKAGSAN HO
5439,61PU,PUKAKI
1115,24AM,PUKHANSAN HO 
7694,90ZI,PULKOVSKIY MERIDIAN (F/V; call sign UFUX; built 1974; IMO7518173)
5902,74PU,PUMA
2094,31UY,PURDY
350,06PR,PURITAN
3199,32PU,PURITAN
1910,31PU,PURSUIT
8093,24P6,PUSAN 206
1122,24AV,PUSAN 851
8089,24P5,PUSAN 881
1143,24PA,PUSAN-852 (1982-present;also Busan-852;formerly Tae Baek San)
8539,90Z9,PUSHCINO (F/V; call sign UWJB; built 1972; new c.s.UBUC;IMO7229112;Dalryba)
2079,31UJ,PUTNAM
8344,33DM,PV-427
3188,32PJ,PYRO
4250,35PY,PYRRHUS
979,18QA,QUADRA (CCGS;call sign VE0MP;built 1966;decomm-d 1982)
984,18QV,QUADRA/VANCOUVER
633,09QA,QUADRANT
981,18QP,QUAPPELLE
980,18QE,QUEBECOIS (Call sign CYGR; built 1963; IMO5287847)
8686,91QU,QUEEN
2445,314Q,QUEEN MARY (TB)
3228,32QN,QUEENS WAY BRIDGE
636,09QU,QUEENSBOROUGH
7583,BHAS,QUEENSLAND STAR (C6JZ3) AFTER 12/91
8115,74QS,QUEENSLAND STAR (MBMZ7)
4252,35QR,QUENTIN ROOSEVELT
983,18QU,QUEST
5386,58QU,QUEST
634,09QI,QUIBERON
3231,32QS,QUICK SILVER (TB)
635,09QM,QUICKMATCH
3225,32QK,QUIZ KID
2705,32BZ,R. BRAZIER
2231,31YR,R. E. BYRD
1789,31MH,R. H. MCCARD 
6809,33RJ,R. J. PFEIFFER
2160,31WS,R. L. WILSON 
3886,329R,R. M. ROWELL 
2697,32BR,R. S. BULL
7173,18RY,R.B. YOUNG
2638,3194,R.E. PEARY
2256,31ZG,R.L.PAGE
2008,31SK,R.R. SHROCK
8026,905L,R/V CRILION
7803,33CY,R/V CYNOSCION
8165,33DA,R/V DANA
7520,90GS,R/V GS-194
8173,33HD,R/V HEARTS DESIRE
7734,49L2,R/V LANCE
7801,33LH,R/V LINWOOD HOLTON
7802,33OD,R/V ODU-2
8389,3.30E+09,R/V TURNSTOPS
8346,33DQ,R-20
10836,326I,RA-1 (NOAA vessel Rainier Rescue Boat;call sign WZ2571;length 6.7)
10837,324I,RA-2 (NOAA vessel Rainier survey launch;call sign WZ2572;length 7.62)
10838,3200,RA-3 (NOAA vessel Rainier survey launch;call sign WZ2573;length 8.84)
10839,328I,RA-4 (NOAA vessel Rainier survey launch;call sign WZ2574;length 8.84)
10840,33JW,RA-5 (NOAA vessel Rainier survey launch;call sign WZ2575;length 8.84)
10841,33U6,RA-6 (NOAA vessel Rainier survey launch;call sign WZ2576;lengrh 8.84)
4258,35RF,RABELAIS (FNZO)
10048,33WD,RACHEL BORDELON (Supply Ship; call sign WDE4916; built 2005; IMO8998136)Q
3251,32RC,RACHEL CARSON
3249,32RA,RACINE
4255,35RC,RACINE (FNZP)
10196,90XX,RADON (R/V; built 1969)
6523,90RA,RADUGA
83,NILR,RAFALE
1650,31IL,RAIL
2480,315R,RAINIER (NOAA ship; S 221; call sign WTEF; built 04.1968; IMO6711003)
4405,41RA,RAJPUTANA
8031,90WW,RAKETA (F/V; call sign ENKV; built 1967; IMO6928424; Dalryba)
7695,90ZJ,RAKITNOYE (F/V; call sign UMVG; built 1973; IMO7329883; Dalryba)
3280,32R5,RALEIGH
6808,33RB,RALEIGH BAY
5906,74RA,RAMBLER
2279,31Z3,RAMSDEN
2338,311R,RAMSEY
6250,77RN,RAN
4407,41RP,RANA PRATAP
2122,31VQ,RANDOLPH
3277,32R2,RANGER
7570,AGRI,RANGINUI (V2AE5)
7732,AGRA,RANGITANE (V2LM)
7888,AGRG,RANGITATA (V2GB)  02/24/1992 
1963,31RB,RANOS BELLE
506,08RA,RANQUEL
5387,58RA,RAPPMOTOR
5440,61RA,RAPUHIA
7001,903L,RASSVET
2516,316R,RATHBURNE
3273,32RY,RAYMOND
8573,90D5,RAZVEDCHIKI (F/V; call sign LYFT; built 1982; new c.s.URBN;IMO8033871)
9855,14TR,RbAM TRIDENTE (R-22; call sign PWYX; built 10.1975; Brazilian Navy)
2589,318R,REASONER
3785,326R,REBEN
4949,49RE,REBUN
121,PARC,RECIFE (3EGR6)
5908,74RC,RECORDER C/S 
2381,312Y,RECOVERY
740,11AA,RECTEUR DUBUISSON (R/V;c.s.ORXA;built 1972;IMO7224382;Reg.of Ships 1984-85)
989,18RH,RED HEAD
8350,33DU,RED JACKET
1984,31RW,RED WING
3254,32RF,REDFISH
3511,32YQ,REDOUBT
9738,ESRE,REET (Call sign ESY2201)1
1989,31R1,REEVES
8957,58DT,REGINA
7398,18RN,REGINA (HMCS;FFH-334;Frigate;call sign CGAE;launched 01.1992;comm-d 12.1993) 
3274,32RZ,REGINA MARIS 
3553,32ZW,REGINA MARIS (TB)
3462,32XB,REID (FFG-30)
9360,90QS,REIKA
136,RCRG,REINE N GALIFOUROU
64,ICRP,REINE POKOU
4953,49RS,REISUI MARU
4008,34RE,RELANDERINMATALA L/S 
9669,3360,RELENTLESS (USNS;T-AGOS-18;active 1990-98;ren-d NOAA Gordon Gunter R-336 1998)\0
992,18RL,RELIEF
3276,32R1,RELIEF
1519,31EY,REMEY
7174,18RA,REMORA
6915,MLRE,RENAICO (Call sign 9HVO3 or 9HV03)\0 
7235,BARD,RENEE DELMAS 
4128,35DF,RENOIR (FNDT) 2/87-9/87
1975,31RN,RENOWN
1932,31QG,RENSHAW
3463,32XC,RENTZ (FFG-46)
507,08RE,REPUBLICA
5910,74RE,RESEARCH
54,GHRV,RESEARCH
1265,26RG,RESEARCH VESSELS IN GREENLAND
9361,90I3,RESEARCHER
2567,3175,RESEARCHER (NOAA ship;RV;c.s.WTER;service 1970-88;re-d see code 2566;IMO6901907)
5583,66R1,RESEARCHER I 
2410,313R,RESOLUTE
3267,32RS,RESOLUTION
1980,31RS,RESPONSE
986,18RE,RESTIGOUCHE
3863,3282,REUBEN JAMES (FFG-57)
11022,33UD,REUBEN LASKER (R/V;NOAA ship R 228;call sign WTEG;built 05.2014;IMO 9664988) 
11234,33T0,REVEILLE (Slocum glider #307;WMO 4801938;operated by TAMU GERG)\0
10318,90GQ,REVOLYUTSIONER (Cargo ship;built 1936;decomm-d 09.1969)
2486,315X,REXBURG
10292,AGRY,REYKJAFOSS (C.s.V2FB6;b.1999;ex Westersingel 2005;comm-d 09.2010;IMO9202077) 
10181,64RJ,REYKJAFOSS (Cargo;c.s.PCCM;b.1999;comm-d 2005;ex.Westersingel 2005;IMO9202077)
10497,26RK,REYKJANES (R/V;c.s.OVSI2;b.1974;ex.Triane 1982;IMO7392311)
3253,32RE,REYNOLDS
354,06RH,RHEINLAND
3852,328R,RHIND
3216,32QB,RHONDA SUE
5911,74RH,RHYL (HMS;F129;built 1960;decomm-d 1983)!
5136,49ZH,RIAS MARU NO. 2
5147,491E,RIASU MARU
11461,492R,RIASU MARU (F/V;call sign JPYT;built 2001;IMO9238947)
5148,491F,RIASU MARU NO 1
990,18RI,RICHARDSON
3257,32RI,RICHEY
2949,32IR,RICHMOND BRIDGE (C.s.7JBJ;b.1983;r-d Maersk Rotterdam 01.1997;IMO8130019)\0
9903,MHRD,RICKMERS DALIAN (C.s.V7FS3;built 2004;prev.name Rickmers Genoa 2005;IMO9292022)
8815,MHRI,RICKMERS GENOA (C/V;c.s.V7FS3;built 2004;ren-d Rickmers Dalian 2005;IMO9292022)
3271,32RW,RIDGLEY WARFIELD
9362,90QT,RIF
6369,90C1,RIFT (R/V; call sign UJEV; built 1981; new c.s. UIOK;IMO8033209)
993,18RO,RIGOLET
4256,35RD,RIMBAUD
6964,9060,RINDA
5388,58RI,RINGSAEL
1061,20AG,RIO BAKER
10140,14RJ,RIO DE JANEIRO (G-31; call sign PWRJ; ex.USS Alamo LSD-33 1990)
9947,06CM,RIO DE LA PLATA (Cont.ship;call sign DMQN;built 2008;IMO9357951)
4952,49RI,RISHIRI (CALL SIGN JRFE)!
8904,581R,RIVALEN (SS;1901 to 1904)\0
4950,49RF,RIYOFUKU MARU
8578,7440,RMAS NEWTON (CALL SIGN GURN - launched 1975) 
8580,74HN,RMS ST. HELENA
8958,58DU,ROALD
3465,32XE,ROANOKE (AOR-7)
2552,317R,ROARK
8894,33GY,ROBERT C. SEAMANS (Call Sign WDA4486)
1965,31RD,ROBERT D. CONRAD (R/V; call sign WHBA; service date 1962 - 1989)
3233,32QU,ROBERT GORDON SPROUL (R/V; call sign WSQ2674; built 1981)
2387,3124,ROBERTS
2208,31X4,ROBIN GRAY
1996,31R8,ROBINSON
2264,31ZO,ROBISON
7175,18RC,ROBSON REEF
1976,31RO,ROCKVILLE
3261,32RM,ROCKY MOUNT
4260,35RN,RODIN
3252,32RD,RODMAN
1267,26RO,RODVIG C/S
5907,74RB,ROEBUCK
7429,33RR,ROGER REVELLE (R/V; call sign KAOU; built 1996; IMO9075228)
2364,312H,ROGERS
8071,49FD,ROKKO (01/1965 to 03/1973)
3260,32RL,ROLF
3250,32RB,ROMBACH
7222,909I,ROMBAK (R/V; call sign UUFJ; built1955; IMO6859946)
7603,33RO,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786)
3265,32RQ,RONQUIL
4118,35CV,RONSARD
1979,31RR,RORQUAL
508,08RS,ROSALES
9977,49RO,ROSARUGOSA (F/V;c.s.7JIO;built 1983;ex.SHINKAI MARU 1997(c.s.7JIO);IMO8221686)
1972,31RK,ROSE KNOT
165,SVRB,ROSEBANK (J8FO)
5912,74RO,ROSEMARY
9226,90Y9,ROSINANTE
4262,35RP,ROSPICO (FPID)
2845,32FV,ROSS SEAL
7580,SVRC,ROSSEL CURRENT (Call Sign J8FI6)
6972,9064,ROSSIYA (F/V; call sign ENHP; built 1967; ex. Kizlyar 1990; IMO 6927286)!
7794,90WH,ROSSIYA (Icebreaker;call sign UPIG;built 1985;new c.s.UCJU;IMO8424240)
4254,35RB,ROSTAND
5915,74R1,ROTHESAY (HMS;F107;built 1960;decomm-d 03.1988)
5520,64RO,ROTTERDAM
602,09K2,ROTTNEST ISLAND (COASTAL STATION)
4266,35RU,ROUSSEAU
3513,32YS,ROVER
164,SVRA,ROWANBANK (J8FN)
1967,31RF,ROWE
11257,33JD,ROXY (Slocum glider #174;WMO 4801931;operated by Univ.of Southern Mississippi)
3576,320K,ROYAL DAWN (WSD3628) 
8646,74VV,ROYAL MARINE AUXILLARY VESSELS
7203,74ZB,ROYAL NAVY NON-SURVEY VESSELS
1977,31RP,ROYAL PACIFIC
3751,325R,ROYALTY I
7266,66CT,RPS CATANDUANES (62) 
7267,66PA,RPS PALAWAN
7262,66YC,RPS YACKI (60)
7261,66YN,RPS YANGA (50)
7260,66ZA,RPS ZAMBALES 
9058,740H,RRS JAMES COOK  (R/V; call sign MLRM6; built 2006; IMO9338242)
5988,74WS,RRS WILLIAM SCORESBY (Built 06.1926; decomm-d 1954)
8134,90Y2,RS VAZNIY
9231,90G7,RS-13
10335,90RS,RS-5280 LYSUN (F/V;call sign UGYD;built 1956;1958 Arctic data;Murmansk)
9374,90QV,RS-614
10282,90XX,RS-617 (The 1953 Sea of Okhotsk data)
10283,90XX,RS-635 (The 1954 Sea of Okhotsk data)
10253,90JJ,RS-826 ORENBURG (F/V;call sign UTWA;built 1956;ren-d Kosmonavt Belyaev;Nevelsk)
10284,90JI,RS-827 ORDZHONIKIDZE (F/V;call sign UTWB;built 1956;decomm-d 1975;Nevelsk)
8687,91RS,RSA
10319,90XX,RT-15 (Arctic data collected in 1924-27)1
10320,90XX,RT-21 (Arctic data collected in 1927)
10321,900S,RT-23 MAKREL (F/V;b.1916;length 43.1;lost Barents Sea 1931)
10510,90J5,RT-408 ARA (F/V; built 1932; Vladivostok)
10246,90B0,RT-66 URAL (F/V;call sign UWZP;built 1952;decomm-d 1975;Murmansk)
11119,33TG,RU01 (Slocum glider;operated by RU COOL)a
10911,330U,RU05 (Slocum glider; operated by RU COOL)
10912,33UU,RU07 (Slocum glider;WMO 4801537;operated by RU COOL) 
10851,33XR,RU22 (Slocum glider;WMO 4801506;operated by RU COOL) 
10852,33MY,RU23 (Slocum glider;WMO 4801507;operated by RU COOL) 
10992,33OH,RU24 (Slocum glider;operated by RU COOL)A
10993,33JI,RU25D (Slocum glider;operated by RU COOL)
10996,33TY,RU26D (Slocum glider;WMO 7801502;operated by RU COOL)
10853,334K,RU28 (Slocum glider;WMO 4801505;operated by RU COOL) 
10850,33QW,RU29 (Slocum G2 glider;WMO 1801500;operated by RU COOL)
10854,33WU,RU30 (Slocum glider;WMO 4801518;operated by RU COOL) 
11135,33QK,RU31 (Slocum glider;WMO 4801929;operated by RU COOL) 
11237,33LT,RU32 (Slocum glider;WMO 4801943;operated by RU COOL) 
7696,90RB,RUBEZHNOYE (F.V; call sign UNBM; built 1975; IMO7534024; Dalryba)
7668,SIRI,RUBY INDIAH (9VND)
1982,31RU,RUDE (NOAA ship; R/V; call sign WTET; active 03.1967 - 03.25.2008; IMO6728185)
6547,90SQ,RUDOLF SAMOYLOVICH (R/V;call sign URYM;built 1977;renamed Vetra 1992;IMO7730111)
353,06RE,RUHR EXPRESS 
9295,90F3,RUMB
4009,34RT,RUOTSALAINEN L/V
9573,581B,RURIK
4265,35RT,RURUTU
7069,9040,RUSANOV
4010,34RU,RUSSARO F/S
5913,74RU,RUSSELL (HMS;F97;built 1957;decomm-d 1985)
7088,905S,RUSSKOYE POLE (F/V; call sign UEYJ; built 1981; IMO8131623)
8160,33DP,RV DAVID PHILLIP DOLPHIN!
10032,33RF,RYAN CHOUEST (Supply Ship; call sign WDC6796; IMO 9137040)
9842,9039,RYBAK
11154,67VY,RYBKA-MS (Self-propelled boat;c.s.SPG2763;b.1977;comm-d 2005;ex.Jozef)
7561,90UB,RYBNOYE (F/V;call sign EVWN;built 1974;renamed Meridian 2005 c.s.UGKB;IMO7421215
8889,49UP,RYOFU MARU (Call sign JGQH; operation date: 06.1995 to present)
4956,49RY,RYOFU MARU (Call sign JGZK; operation dates: 08.1966 - 05.1995)
10080,49UX,RYOFU MARU (Call sign JHIL; operation dates: 08.1937 - 07.1966)
8141,90XC,RYURIK (Alt.name Rurik; brig; launched 05.11.1815)
7811,49RM,RYUSYO MARU
9388,90X7,RZHEV (F/V; call sign EUZW; built 1975; IMO7513824; Sevryba) 
5629,68SM,S MIGUEL
10437,91AH,S. A. AGULHAS II (R/V; call sign ZSNO; built 04.2012;IMO9577135)
6544,90SN,S. ANDREYEV
5625,68JS,S. JORGE
1827,31NJ,S. L. MOORE
3208,32P3,S. POTTER
6654,91AA,S.A. AGULHAS (R/V;call sign ZSAF;built 1977;flag South Africa;IMO7628136)
6659,91CA,S.A. CONSTANTIA
6676,91SG,S.A. SEDERBERG
9041,11SE,S.A. SEDERBERG (Call Sign ONAT) (container ship built 1978)
7581,91SV,S.A. VAAL
6680,91WB,S.A. WATERBERG
7354,91XX,S.A.ORANJE (Cont.s;c.s.J8FG9;ex.Oranje 1996;r-d Safmarine Oranje 2000;IMO8907931
3598,3208,S.C.011
2438,314J,S.P. LEE
8740,33QU,S.S. QUEEN (active 1920)1
372,06S2,S-2 BATEAU FEU
11020,33VX,S3002 (NOAA Survey Vessel; 9.8 aluminum SeaArk outboard-driven)
8819,BHWI,SA WINTTERBERG (Call sign C6SM7)
5917,74SB,SABELLA
2003,31SF,SABLE FISH
10035,323O,SABLE ISLAND (Tug/Supply ship;b.1977;ren-d Big Orange 24 1992;IMO7707267)
5110,49YI,SACHIHO MARU 
4978,49SV,SACHIKAZE MARU
1014,18SV,SACKVILLE (Built 1941;decomm-d 07.1982)
8131,90W8,SAD-GOROD (R/F/V; call sign ESAO; built 1968; IMO7031187; Dalryba)
8678,90BV,SADKO
4957,49SA,SADO
9062,06SB,SAFMARINE GONUBIE (Call Sign DGVB)
9328,74TH,SAFMARINE MERU (C.s.MNDC9;b.2006;c.s.9V6535(flag Singapore)10.2012;IMO9311696)
11110,HKQS,SAFMARINE MULANJE (Cont.S.;c.s.VROX6;b.2007;comm-d 11.2015;IMO9311701)
10976,SISM,SAFMARINE MULANJE (Cont.ship;call sign 9VJR8;built 2007;IMO9311701)
9854,11SN,SAFMARINE NGAMI (Container Ship; call sign ONFC;built 2008;IMO9356074)
9560,74ZF,SAFMARINE NOKWANDA (Cont.Ship; call sign MGJS8; built 01.2005; IMO9294393)
9011,MHSN,SAFMARINE NOLIZWE (V7CW2)
8523,54ST,SAFMARINE TUGELA (Call Sign ELRR4)
9235,54A5,SAFMARINE ZAMBEZI (Call Sign A8CE9; built 08/2002; Container ship)
642,09SA,SAGA
7367,58SG,SAGA SPRAY
4713,49GR,SAGAMI (Built 03.1994)
4963,49SG,SAGAMI-MARU
9453,PASG,SAGAR (Container ship; call sign 3FHA9; built 04.1999; IMO9202895)
4409,41SG,SAGAR KANYA (R/V;call sign VTJR;VTJR;built 03.1983;IMO8123183)
10118,41SN,SAGAR NIDHI (R/V; call sign AUCE; built 2007; IMO9384485)
4411,41SS,SAGAR SAMPADA (R/V;call sign VWXS; built 11.1984; IMO8300080)
4011,34SA,SAGGO F/S
7993,06ML,SAGITTA (DENP) (TRAWLER)Q
1017,18SY,SAGUENAY
8358,33D4,SAIDA
582,09G1,SAINT HELENS (COASTAL STATION)
7335,35SL,SAINT LEU
4273,35ST,SAINT ROCH (FNXW)
4272,35SR,SAINT ROLAND (FNZB)
6827,35SN,SAINT ROMAIN 
4271,35SJ,SAINTE JEANNE D'ARC (1928)
5942,74S1,SAINTES (HMS;D84;built 1946;decomm-d 1962)
55,GHSA,SAKUMO
10886,33PE,SALACIA (Slocum glider;WMO 4801510;operated by North Carolina State Univ.)
2377,312U,SALAMONIE
7103,906D,SALEKHARD (F/V; call sign ESUX; built 1970; IMO 7045396)!
4526,48SA,SALERNUM
4013,34SG,SALGRUND L/V 
5919,74SD,SALISBURY
11393,33P4,SALLY RIDE (R/V;AGOR-28;call sign WSAF;built 07.2016;IMO9695171)
9833,ESSA,SALME (F/V; call sign ES2408; built 1974; ex Neshamar 1999;IMO7431337)
5916,74SA,SALPA
2626,319S,SALPA II
3286,32SB,SALUDA (TB)
2022,31SY,SALUTE
5627,68SC,SALVADOR CORREIA
9630,48SB,SALVATORE LO BIANCO (R/V; call sign IPPV;built 1967;ex.Luicotta 1975;IMO6727973)
1005,18SL,SALVELINUS (F/V;built 1959)
11236,33RI,SAM (Slocum glider;WMO 4801942;operated by Univ.of South Florida)
9146,65BV,SAMANCO 6 (fishing boat)!
1010,18SR,SAMARIE
7635,18S9,SAMBRO (CCGC;call sign CG2613;built 1996)
9147,65BW,SAMOA (fishing boat) 
7070,9051,SAMOED
1764,31LS,SAMPLE
3967,34AL,SAMPO
1830,31NM,SAMPSON
8959,58DV,SAMSON (Schooner)
4422,42SA,SAMUDERA (R/V;call sign YBDA;built 1952;IMO5309059)
3311,32S0,SAMUEL E. MORISON
8075,49FL,SAMURAI (06/1978 to 08/1981) 
1093,22AR,SAN ANDRES
9475,65CU,SAN ANTONIO 5 (fishing boat) 
3299,32SO,SAN BERNARDINO
3315,32S4,SAN DIEGO
3298,32SN,SAN FRANCISCO
4528,48SG,SAN GIORGIO
513,08ST,SAN JUAN
3294,32SJ,SAN JUAN
9113,65DK,SAN LORENZO (FISHING BOAT)
511,08SL,SAN LUIS
2013,31SP,SAN PABLO
9148,65BX,SAN PEDRO 1 (fishing boat)
9476,65CV,SAN ROQUE (fishing boat)1
9149,65BY,SAN TELMO (fishing boat)!
9477,65CW,SAN TELMO 2 (fishing boat)
10277,61WK,SAN WAITAKI (F/V;c.s.ZMA3176;b.01.1991;ex.Novik 05.1999;IMO8901468)
3853,328S,SANDERS
4268,35SD,SANDETTIE
6810,33SL,SANDRA LEE
2001,31SD,SANDS
3316,32S5,SANGAMON
10438,06SQ,SANTA CLARA (Cont.ship; call sign DAJT; built 2010; IMO9444716)
510,08SC,SANTA CRUZ
2602,3184,SANTA CRUZ
1337,29SA,SANTA INES
5246,54SL,SANTA LUCIA
7857,20M2,SANTA MARGARITA II (CB-2221) 
1809,31M1,SANTA MARIA
7859,20ST,SANTA MARIA (CB-5721; IQUIQUE)
3346,32TZ,SANTA ROSA (TB)
10435,HKSE,SANTOS EXPRESS (Cont.ship; call sign VRCF6; built 2006; IMO9301835)
4561,49AY,SANYO-MARU
648,09SG,SAORI
4020,34SS,SAPPI/SABBSKAR F/S
509,08SA,SARANDI
3310,32SZ,SARATOGA (CV-64)
3302,32SR,SARATOGA (TB)
8973,182S,SARCELLE (R/V;call sign CG3125;comm-d 1983;decomm-d 2010)
39,CUSA,SARDINA
4408,41SA,SARDINELLA
5626,68SA,SARDINELLA
6674,91SA,SARDINOPS (F/V; call sign ZSNG; built 1958; flag South Africa; IMO5314107)
9219,29AH,SARMIENTO DE GAMBOA (R/V;call sign EAKF;built 2007;IMO9335238)
9203,58GT,SARSEN (R/V;call sign LLZG;ex.G.O.Sars 06.1970-02.2003;IMO7018379)
1542,31FL,SARSFIELD
5933,74SR,SARSIA (R/V;call sign HO3952;built 1953;IMO5314303)
4946,49RB,SASAGAKE MARU
1002,18SH,SASKATCHEWAN 
3285,32SA,SASSAFRASS
10084,49VQ,SATSUMA (PL104; call sign JDRV; operation dates: 01.1954-11.1965)
4976,49ST,SATSUMA (PL14; call sign JGWS; active 07.1966 - 09.1995)a
4682,4.90E+04,SATSUMASEIUN 
5158,491R,SATSUMASEIUN MARU
5153,491L,SATSUMATAKUSEI MARU
10271,49V1,SATSUNAN (Call sign JMLO; active 08.1968 - 01.1981)
4686,4.90E+08,SATSUNAN (F/V; call sign JLTI;built 02.1981;IMO8021464)
5137,49ZJ,SATUMASEIUN MARU 2
7102,906C,SATURN
4019,34SR,SATURNUS
2075,31UF,SAUFLEY
2211,31X7,SAUGATUCK
10894,33IV,SAUL (Slocum glider;WMO 4801503;operated by WHOI)
7091,905V,SAULKRASTY (F/V;call sign ULRF;built 1985;new c.s.UALP;IMO8728658)
1006,18SM,SAULT ST MARIE
2124,31VS,SAVAGE
2119,31VN,SAVANNAH L/S 
10056,90JL,SAVVA LOSHKIN (R/V;motor-sail boat;b.1929;dec-d 1941;coastal Barents Sea data)
4979,49SW,SAWACHIDORI
225,06BQ,SAXON STAR
8362,33D8,SC-1468 (Submarine Chaser)
8363,33D9,SC-663 (Submarine Chaser)
8364,33EA,SC-665 (Submarine Chaser)
644,09SC,SCANDIA
7844,77SA,SCANDICA (SKF2)
10288,64AD,SCHELDE TRADER (C/S;c.s.PBKZ;b.2003;ex.Mekong Chaiyo 2005-2009;IMO9264752)
453,063N,SCHELLFISCH (CIRCA 1960'S)
2462,3147,SCHOFIELD (DEG 3)
9364,90QX,SCHS-105
9365,90QY,SCHS-168
9366,90R1,SCHS-7
7071,9052,SCHUKA
1270,26SG,SCHULTZ GRUND (FIXED STATION)
2408,313P,SCHUYKILL
6967,613,SCHWABENLAND 
6135,76SC,SCIENCE 1
4527,48SC,SCIMITARRA
4481,48AC,SCIROCCO
5918,74SC,SCOTIA (Call sign GOWS; service date 1971 - 1998)
9269,746S,SCOTIA (Commissioned 1902; ex.Hekla; burned out 01.1916)1
9271,748S,SCOTIA (R/V; call sign MXHR6;built 03.1998;IMO 9144249)
5935,74ST,SCOTT (CALL SIGN LNXZ3)
1924,31P8,SCRIPPS PIER 
3320,32S9,SD TUNA BOAT 
11507,29WO,SDEEP00 (Slocum G2 glider;WMO68457;also known as Unit243;oper-d by IMEDEA/SOCIB)
11517,29VG,SDEEP01 (Slocum G2 glider;WMO68967;also known as Unit244;oper-d by IMEDEA/SOCIB)
122,PASC,SEA CHASE
358,06SA,SEA COMMERCE (DGZU)
3313,32S2,SEA DRAGON
6816,33SX,SEA EXPLORER 
2004,31SG,SEA GULL
3370,32UP,SEA HAVEN
3927,33SA,SEA LION (KJLV)
7243,35SP,SEA PREMIER
4532,48SQ,SEA QUEEN
2014,31SQ,SEA QUEST
2787,32D9,SEA SOUNDER
11550,33QE,SEA STORM (F/V;c.s.WDC7865;b.1980;ex.Dona Genoveva 1992;IMO8103042)
9865,77ST,SEA TERRIER (Self-propelled small boat;call sign SFC8859; built 1999)
3114,32NF,SEA TRANSPORTER
2794,32EG,SEA TREASURE (TB)
8751,74S9,SEA VIGIL (Call sign MNRH9; built 1991)
10213,32K0,SEA WATCH (R/V;call sign WUV6093;comm-d 1988;length 20;operated by SCMI)A
3577,320L,SEA WOLF (KNFG)
3178,32O9,SEABIRD
7565,58SJ,SEABOARD SYRENA (LAFY5)
3635,322B,SEABOB
9038,33SY,SEABULK PRIDE (Call Sign WCY7052)
5323,58BK,SEAL ISLAND
7358,BHSM,SEAL MADAGASCAR
7351,BHSR,SEAL REUNION 
3683,323Q,SEA-LAND ACHIEVER (WPKD)!
3929,33SC,SEA-LAND CRUSADER (WZJF)1
3571,320F,SEA-LAND DEFENDER
7540,33S1,SEA-LAND DEVELOPER (KHRH)
3579,320N,SEA-LAND ENTERPRISE (Cont.s.;cs KRGB;b.1980;comm-d 1987;decomm-d 2000;IMO7617905
3930,33SD,SEALAND EXPRESS (Call Sign KGJD)
3931,33SE,SEA-LAND HAWAII (KIRF)
8900,33GN,SEALAND LIBERATOR (Call Sign KHRP)
3861,3280,SEA-LAND NAVIGATOR (Cs WPGK;b.1972;ex.American Envoy 1988;rd CSX Navigator 2000)
3851,328Q,SEA-LAND PACIFIC (WSRL)
8659,33PK,SEALAND PATRIOT (Call Signal KHRF)
6814,33ST,SEA-LAND SHINING STAR
3246,32Q7,SEA-LAND TRADER (KIRH)
3306,32SV,SEA-LAND VENTURE
7640,74S6,SEALARK
